2458918.1534000165 1.0007170691 0.0001609809 CHEOPS 0.6653304427 -0.9934035468 0.8179183963 -0.2278287669 -0.4777477224 -0.7465489951 0.1146708041 0.5753342480 -0.9737012134 0.8784970767 -0.7361231684 1.0418871641 -0.7903451920 0.1316360081 1.2311425403
2458918.1537478161 1.0007097160 0.0001609790 CHEOPS 0.6886848752 -0.9986767932 0.7595178850 -0.1027164754 -0.6105665083 -0.7250607855 0.0514262853 0.6504864198 -0.9947106744 0.7919649860 -0.7500906136 -0.1922342032 -0.5742756724 0.0354038063 1.1432667180
2458918.1540956162 1.0005261317 0.0001609641 CHEOPS 0.7113464112 -0.9999276678 0.6942350680 0.0240531268 -0.7280461432 -0.7028415777 -0.0120274334 0.7197483382 -0.9997106817 0.6855281273 -0.7534379159 -1.6195175648 0.2204345614 0.2440919702 0.7641098210
2458918.1544434163 1.0006970303 0.0001609777 CHEOPS 0.7332966134 -0.9971497493 0.6226453127 0.1504656026 -0.8272511095 -0.6799088738 -0.0754478466 0.7825041946 -0.9886152449 0.5618323610 -0.7536801963 -0.9635832310 -0.1805126220 0.2340189177 0.6988840689
2458918.1547912159 1.0007799640 0.0001609847 CHEOPS 0.7545150362 -0.9903504198 0.5453847761 0.2744971682 -0.9056802941 -0.6562827593 -0.1385858797 0.8381858063 -0.9615879079 0.4239613247 -0.7507315890 1.1112844944 -1.6430740356 0.3449854130 0.1191096586
2458918.1551390160 1.0005295973 0.0001609688 CHEOPS 0.7749761739 -0.9795550830 0.4631627431 0.3941262214 -0.9613307598 -0.6319904508 -0.2011761402 0.8862732499 -0.9190563212 0.2753963877 -0.7011556383 0.4414335787 -0.4297746420 0.2750666465 -0.4189581736
2458918.1554868165 1.0004572707 0.0001609666 CHEOPS 0.7946606161 -0.9648037410 0.3767152389 0.5074307890 -0.9927909744 -0.6070539558 -0.2629709896 0.9263291147 -0.8616925173 0.1198585878 -0.6587059220 -0.4590612352 1.1564630270 0.1887058171 0.6144193250
2458918.1558346166 1.0009026397 0.0001610045 CHEOPS 0.8135474691 -0.9461532799 0.2868259731 0.6125755288 -0.9992494858 -0.5814985085 -0.3237189691 0.9579827040 -0.7904120581 -0.0387358382 -0.6325115837 1.2734588385 -2.0789415836 0.5181547475 3.8785825986
2458918.1561824162 1.0005109659 0.0001609795 CHEOPS 0.8316164114 -0.9236771295 0.1943126443 0.7078538930 -0.9805266283 -0.5553504698 -0.3831717114 0.9809396497 -0.7063588792 -0.1963861788 -0.5549517698 -0.5223352313 -0.1359528303 0.3737695713 2.7959890161
2458918.1565302107 1.0010570230 0.0001610243 CHEOPS 0.8488490222 -0.8974632067 0.1000125378 0.7917228801 -0.9370779478 -0.5286353540 -0.4410893250 0.9949861769 -0.6108804148 -0.3491202083 -0.5390444070 0.2831557989 0.2980959117 0.5427332681 -0.5706428627
2458918.1568780048 1.0005192194 0.0001609861 CHEOPS 0.8652301022 -0.8676094498 0.0047652383 0.8628311073 -0.8699690960 -0.5013749797 -0.4972462596 0.9999886462 -0.5054923147 -0.4931062482 -0.4839497420 -0.6191945672 -1.7937589884 0.8711501152 -0.8829575397
2458918.1572258044 1.0005673048 0.0001609923 CHEOPS 0.8807372716 -0.8342434531 -0.0905332443 0.9199974784 -0.7808978828 -0.4736051715 -0.5513962831 0.9958934339 -0.3919242780 -0.6246587041 -0.4565586068 1.1359632015 0.7877079844 1.0518817837 -0.9480217333
2458918.1575736045 1.0008164378 0.0001610166 CHEOPS 0.8953586559 -0.7974884253 -0.1850424220 0.9623041544 -0.6720737958 -0.4453457952 -0.6033342453 0.9827305338 -0.2719755768 -0.7404841747 -0.4024398882 0.1595766544 0.4305930734 0.8684607458 -0.9531983160
2458918.1579214046 1.0006629285 0.0001610057 CHEOPS 0.9090765810 -0.7574954346 -0.2778873660 0.9890473363 -0.5462443491 -0.4166290555 -0.6528404602 0.9606136642 -0.1475986670 -0.8376258777 -0.3868920333 -1.1973816156 0.8471816778 1.1869619691 -0.9030673719
2458918.1582692047 1.0006864057 0.0001610129 CHEOPS 0.9218760674 -0.7144260369 -0.3682175224 0.9997834667 -0.4065843897 -0.3874848595 -0.6997109674 0.9297396712 -0.0208091243 -0.9136132300 -0.3228730356 -0.7359082103 -1.4286414385 1.0138914366 -0.7662981936
2458918.1586170043 1.0004629928 0.0001610003 CHEOPS 0.9337460902 -0.6684428348 -0.4552264711 0.9943267941 -0.2565844034 -0.3579360823 -0.7437635219 0.8903756848 0.1063683531 -0.9665218280 -0.2613977483 0.3291732371 -0.1504120231 0.9565221325 -0.7539617653
2458918.1589648044 1.0005636290 0.0001610166 CHEOPS 0.9446717941 -0.6197369573 -0.5381031862 0.9727510236 -0.1000547045 -0.3280170749 -0.7848095972 0.8428789717 0.2318522076 -0.9949819376 -0.1629362469 0.5908047557 -0.1881514490 1.3663219631 -0.8003561616
2458918.1593126045 1.0006496541 0.0001610341 CHEOPS 0.9546405894 -0.5685086134 -0.6160817149 0.9353982737 0.0590323065 -0.2977605497 -0.8226773100 0.7876822459 0.3535959129 -0.9982560728 -0.0346286876 -0.0124321356 -0.4103138149 1.2256500602 -0.8328076568
2458918.1596604045 1.0006544548 0.0001610450 CHEOPS 0.9636426672 -0.5149597134 -0.6884540361 0.8828617431 0.2166627325 -0.2671943299 -0.8572143802 0.7252799736 0.4696329871 -0.9762465162 0.0893502602 1.8995189667 0.5767310262 1.3175734219 -0.8928793312
2458918.1600082046 1.0005856139 0.0001610466 CHEOPS 0.9716685563 -0.4593031804 -0.7545580919 0.8159792600 0.3688485135 -0.2363476606 -0.8882795666 0.6562332557 0.5780811770 -0.9294895234 0.1751300198 -0.2794447243 0.5063447356 1.4736874316 -0.9529137528
2458918.1603560047 1.0006038658 0.0001610536 CHEOPS 0.9787089727 -0.4017656803 -0.8137818428 0.7358278221 0.5117202763 -0.2052528849 -0.9157425065 0.5811704675 0.6771686763 -0.8591521163 0.2409177051 -0.7223626971 -0.1904249042 1.5573812801 -0.8088019308
2458918.1607037932 1.0006017467 0.0001610572 CHEOPS 0.9847551276 -0.3425891538 -0.8655708503 0.6437149634 0.6416270917 -0.1739463670 -0.9394853228 0.5007864846 0.7652653435 -0.7670167373 0.2870295568 -1.2743866444 0.9312996268 1.6471417306 -0.3193489596
2458918.1610515928 1.0005449927 0.0001610567 CHEOPS 0.9898015707 -0.2820003609 -0.9094579888 0.5411103569 0.7552924263 -0.1424529771 -0.9594142987 0.4157958232 0.8409515929 -0.6553879392 0.3330952237 0.7529791594 -0.6961330771 1.6600487862 -0.4279833373
2458918.1613993929 1.0007774882 0.0001610789 CHEOPS 0.9938419005 -0.2202500468 -0.9450312364 0.4296829293 0.8498071518 -0.1108073863 -0.9754434463 0.3269800638 0.9029798338 -0.5270937344 0.3773030414 1.5744278431 -0.1344068795 1.6518370758 -0.8563420098
2458918.1617471930 1.0008931525 0.0001610938 CHEOPS 0.9968711212 -0.1575935345 -0.9719574472 0.3112485119 0.9227527386 -0.0790440866 -0.9875040647 0.2351568003 0.9503285557 -0.3853925057 0.4467617290 1.4597553015 0.8244470954 1.5687223868 -0.8240280453
2458918.1620949926 1.0003637318 0.0001610556 CHEOPS 0.9988860455 -0.0942700394 -0.9899892946 0.1877004464 0.9722750332 -0.0471875845 -0.9955466637 0.1411424692 0.9822263194 -0.2338402441 0.4923435270 -0.3158133328 -3.1865706444 1.5138483152 -0.8229843976
2458918.1624427927 1.0006566455 0.0001610830 CHEOPS 0.9998831591 -0.0305688423 -0.9989485958 0.0611091128 0.9970803427 -0.0152862072 -0.9995326637 0.0458443341 0.9981310918 -0.0763596115 0.5391991664 1.2150093317 -2.3178365231 1.3902752893 -0.7753204382
2458918.1627905928 1.0010044245 0.0001611164 CHEOPS 0.9998614522 0.0332866160 -0.9987532998 -0.0665363403 0.9965382233 0.0166456142 -0.9994458471 -0.0499183943 0.9977840024 0.0831358494 0.6107205267 -1.1181499958 0.2702687681 1.3018515347 -0.6986248772
2458918.1631383924 1.0008465292 0.0001611066 CHEOPS 0.9988201913 0.0970085383 -0.9893984190 -0.1931020046 0.9706437488 0.0485615625 -0.9952835493 -0.1452266111 0.9811786870 0.2405217513 0.6440286765 0.5913614035 0.7837976217 1.3482970733 -0.5431901696
2458918.1634861925 1.0002833826 0.0001611053 CHEOPS 0.9967597342 0.1603517514 -0.9709634632 -0.3165535787 0.9200385321 0.0804365114 -0.9870599353 -0.2392278268 0.9485746317 0.3918278951 1.1610489332 0.8598584533 -2.0924005508 1.2187886067 -0.2695046467
